1.891400000000000000e+04	1.500000000000000000e+01	8.480000000000000000e+02	5.405000000000000000e+02
1.891500000000000000e+04	1.500000000000000000e+01	8.445000000000000000e+02	5.405000000000000000e+02
1.891600000000000000e+04	1.500000000000000000e+01	8.405000000000000000e+02	5.405000000000000000e+02
1.891700000000000000e+04	1.500000000000000000e+01	8.370000000000000000e+02	5.405000000000000000e+02
1.891800000000000000e+04	1.500000000000000000e+01	8.335000000000000000e+02	5.405000000000000000e+02
1.891900000000000000e+04	1.500000000000000000e+01	8.295000000000000000e+02	5.405000000000000000e+02
1.892000000000000000e+04	1.500000000000000000e+01	8.260000000000000000e+02	5.405000000000000000e+02
1.892100000000000000e+04	1.500000000000000000e+01	8.225000000000000000e+02	5.405000000000000000e+02
1.892200000000000000e+04	1.500000000000000000e+01	8.190000000000000000e+02	5.405000000000000000e+02
1.892300000000000000e+04	1.500000000000000000e+01	8.155000000000000000e+02	5.405000000000000000e+02
1.892400000000000000e+04	1.500000000000000000e+01	8.120000000000000000e+02	5.405000000000000000e+02
1.892500000000000000e+04	1.500000000000000000e+01	8.085000000000000000e+02	5.405000000000000000e+02
1.892600000000000000e+04	1.500000000000000000e+01	8.050000000000000000e+02	5.405000000000000000e+02
1.892700000000000000e+04	1.500000000000000000e+01	8.015000000000000000e+02	5.405000000000000000e+02
1.892800000000000000e+04	1.500000000000000000e+01	7.975000000000000000e+02	5.405000000000000000e+02
1.892900000000000000e+04	1.500000000000000000e+01	7.940000000000000000e+02	5.405000000000000000e+02
1.893000000000000000e+04	1.500000000000000000e+01	7.905000000000000000e+02	5.405000000000000000e+02
1.893100000000000000e+04	1.500000000000000000e+01	7.865000000000000000e+02	5.405000000000000000e+02
1.893200000000000000e+04	1.500000000000000000e+01	7.830000000000000000e+02	5.405000000000000000e+02
1.893300000000000000e+04	1.500000000000000000e+01	7.790000000000000000e+02	5.405000000000000000e+02
1.893400000000000000e+04	1.500000000000000000e+01	7.750000000000000000e+02	5.405000000000000000e+02
1.893500000000000000e+04	1.500000000000000000e+01	7.710000000000000000e+02	5.405000000000000000e+02
1.893600000000000000e+04	1.500000000000000000e+01	7.670000000000000000e+02	5.405000000000000000e+02
1.893700000000000000e+04	1.500000000000000000e+01	7.630000000000000000e+02	5.405000000000000000e+02
1.893800000000000000e+04	1.500000000000000000e+01	7.620000000000000000e+02	5.405000000000000000e+02
1.893900000000000000e+04	1.500000000000000000e+01	7.590000000000000000e+02	5.405000000000000000e+02
1.894000000000000000e+04	1.500000000000000000e+01	7.535000000000000000e+02	5.365000000000000000e+02
1.894100000000000000e+04	1.500000000000000000e+01	7.490000000000000000e+02	5.305000000000000000e+02
1.894200000000000000e+04	1.500000000000000000e+01	7.455000000000000000e+02	5.220000000000000000e+02
1.894300000000000000e+04	1.500000000000000000e+01	7.420000000000000000e+02	5.205000000000000000e+02
1.894400000000000000e+04	1.500000000000000000e+01	7.390000000000000000e+02	5.205000000000000000e+02
1.894500000000000000e+04	1.500000000000000000e+01	7.360000000000000000e+02	5.205000000000000000e+02
1.894600000000000000e+04	1.500000000000000000e+01	7.335000000000000000e+02	5.200000000000000000e+02
1.894700000000000000e+04	1.500000000000000000e+01	7.315000000000000000e+02	5.190000000000000000e+02
1.894800000000000000e+04	1.500000000000000000e+01	7.295000000000000000e+02	5.180000000000000000e+02
1.894900000000000000e+04	1.500000000000000000e+01	7.275000000000000000e+02	5.165000000000000000e+02
1.895000000000000000e+04	1.500000000000000000e+01	7.255000000000000000e+02	5.150000000000000000e+02
1.895100000000000000e+04	1.500000000000000000e+01	7.240000000000000000e+02	5.125000000000000000e+02
1.895200000000000000e+04	1.500000000000000000e+01	7.220000000000000000e+02	5.095000000000000000e+02
1.895300000000000000e+04	1.500000000000000000e+01	7.200000000000000000e+02	5.070000000000000000e+02
1.895400000000000000e+04	1.500000000000000000e+01	7.180000000000000000e+02	5.055000000000000000e+02
1.895500000000000000e+04	1.500000000000000000e+01	7.155000000000000000e+02	5.025000000000000000e+02
1.895600000000000000e+04	1.500000000000000000e+01	7.140000000000000000e+02	4.965000000000000000e+02
1.895700000000000000e+04	1.500000000000000000e+01	7.115000000000000000e+02	4.895000000000000000e+02
1.895800000000000000e+04	1.500000000000000000e+01	7.095000000000000000e+02	4.855000000000000000e+02
1.895900000000000000e+04	1.500000000000000000e+01	7.075000000000000000e+02	4.855000000000000000e+02
1.896000000000000000e+04	1.500000000000000000e+01	7.055000000000000000e+02	4.855000000000000000e+02
1.896100000000000000e+04	1.500000000000000000e+01	7.030000000000000000e+02	4.850000000000000000e+02
1.896200000000000000e+04	1.500000000000000000e+01	7.005000000000000000e+02	4.840000000000000000e+02
1.896300000000000000e+04	1.500000000000000000e+01	6.980000000000000000e+02	4.830000000000000000e+02
1.896400000000000000e+04	1.500000000000000000e+01	6.955000000000000000e+02	4.815000000000000000e+02
1.896500000000000000e+04	1.500000000000000000e+01	6.930000000000000000e+02	4.795000000000000000e+02
1.896600000000000000e+04	1.500000000000000000e+01	6.905000000000000000e+02	4.770000000000000000e+02
1.896700000000000000e+04	1.500000000000000000e+01	6.880000000000000000e+02	4.730000000000000000e+02
1.896800000000000000e+04	1.500000000000000000e+01	6.855000000000000000e+02	4.725000000000000000e+02
1.896900000000000000e+04	1.500000000000000000e+01	6.835000000000000000e+02	4.720000000000000000e+02
1.897000000000000000e+04	1.500000000000000000e+01	6.810000000000000000e+02	4.685000000000000000e+02
1.897100000000000000e+04	1.500000000000000000e+01	6.785000000000000000e+02	4.630000000000000000e+02
1.897200000000000000e+04	1.500000000000000000e+01	6.760000000000000000e+02	4.575000000000000000e+02
1.897300000000000000e+04	1.500000000000000000e+01	6.740000000000000000e+02	4.580000000000000000e+02
1.897400000000000000e+04	1.500000000000000000e+01	6.720000000000000000e+02	4.580000000000000000e+02
1.897500000000000000e+04	1.500000000000000000e+01	6.700000000000000000e+02	4.580000000000000000e+02
1.897600000000000000e+04	1.500000000000000000e+01	6.680000000000000000e+02	4.575000000000000000e+02
1.897700000000000000e+04	1.500000000000000000e+01	6.660000000000000000e+02	4.565000000000000000e+02
1.897800000000000000e+04	1.500000000000000000e+01	6.645000000000000000e+02	4.560000000000000000e+02
1.897900000000000000e+04	1.500000000000000000e+01	6.625000000000000000e+02	4.545000000000000000e+02
1.898000000000000000e+04	1.500000000000000000e+01	6.610000000000000000e+02	4.535000000000000000e+02
1.898100000000000000e+04	1.500000000000000000e+01	6.590000000000000000e+02	4.510000000000000000e+02
1.898200000000000000e+04	1.500000000000000000e+01	6.570000000000000000e+02	4.485000000000000000e+02
1.898300000000000000e+04	1.500000000000000000e+01	6.555000000000000000e+02	4.480000000000000000e+02
1.898400000000000000e+04	1.500000000000000000e+01	6.535000000000000000e+02	4.465000000000000000e+02
1.898500000000000000e+04	1.500000000000000000e+01	6.520000000000000000e+02	4.420000000000000000e+02
1.898600000000000000e+04	1.500000000000000000e+01	6.505000000000000000e+02	4.370000000000000000e+02
1.898700000000000000e+04	1.500000000000000000e+01	6.490000000000000000e+02	4.320000000000000000e+02
1.898800000000000000e+04	1.500000000000000000e+01	6.470000000000000000e+02	4.325000000000000000e+02
1.898900000000000000e+04	1.500000000000000000e+01	6.445000000000000000e+02	4.320000000000000000e+02
1.899000000000000000e+04	1.500000000000000000e+01	6.425000000000000000e+02	4.320000000000000000e+02
1.899100000000000000e+04	1.500000000000000000e+01	6.400000000000000000e+02	4.315000000000000000e+02
1.899200000000000000e+04	1.500000000000000000e+01	6.375000000000000000e+02	4.305000000000000000e+02
1.899300000000000000e+04	1.500000000000000000e+01	6.350000000000000000e+02	4.295000000000000000e+02
1.899400000000000000e+04	1.500000000000000000e+01	6.325000000000000000e+02	4.275000000000000000e+02
1.899500000000000000e+04	1.500000000000000000e+01	6.300000000000000000e+02	4.255000000000000000e+02
1.899600000000000000e+04	1.500000000000000000e+01	6.275000000000000000e+02	4.225000000000000000e+02
1.899700000000000000e+04	1.500000000000000000e+01	6.265000000000000000e+02	4.220000000000000000e+02
1.899800000000000000e+04	1.500000000000000000e+01	6.240000000000000000e+02	4.220000000000000000e+02
1.899900000000000000e+04	1.500000000000000000e+01	6.210000000000000000e+02	4.195000000000000000e+02
1.900000000000000000e+04	1.500000000000000000e+01	6.195000000000000000e+02	4.140000000000000000e+02
1.900100000000000000e+04	1.500000000000000000e+01	6.180000000000000000e+02	4.120000000000000000e+02
1.900200000000000000e+04	1.500000000000000000e+01	6.165000000000000000e+02	4.120000000000000000e+02
1.900300000000000000e+04	1.500000000000000000e+01	6.150000000000000000e+02	4.120000000000000000e+02
1.900400000000000000e+04	1.500000000000000000e+01	6.135000000000000000e+02	4.115000000000000000e+02
1.900500000000000000e+04	1.500000000000000000e+01	6.115000000000000000e+02	4.110000000000000000e+02
1.900600000000000000e+04	1.500000000000000000e+01	6.100000000000000000e+02	4.105000000000000000e+02
1.900700000000000000e+04	1.500000000000000000e+01	6.090000000000000000e+02	4.090000000000000000e+02
1.900800000000000000e+04	1.500000000000000000e+01	6.075000000000000000e+02	4.080000000000000000e+02
1.900900000000000000e+04	1.500000000000000000e+01	6.060000000000000000e+02	4.060000000000000000e+02
1.901000000000000000e+04	1.500000000000000000e+01	6.045000000000000000e+02	4.035000000000000000e+02
1.901100000000000000e+04	1.500000000000000000e+01	6.030000000000000000e+02	4.030000000000000000e+02
1.901200000000000000e+04	1.500000000000000000e+01	6.015000000000000000e+02	4.030000000000000000e+02
1.901300000000000000e+04	1.500000000000000000e+01	6.000000000000000000e+02	4.015000000000000000e+02
1.901400000000000000e+04	1.500000000000000000e+01	5.985000000000000000e+02	3.975000000000000000e+02
1.901500000000000000e+04	1.500000000000000000e+01	5.975000000000000000e+02	3.935000000000000000e+02
1.901600000000000000e+04	1.500000000000000000e+01	5.960000000000000000e+02	3.895000000000000000e+02
1.901700000000000000e+04	1.500000000000000000e+01	5.945000000000000000e+02	3.895000000000000000e+02
1.901800000000000000e+04	1.500000000000000000e+01	5.930000000000000000e+02	3.895000000000000000e+02
1.901900000000000000e+04	1.500000000000000000e+01	5.915000000000000000e+02	3.890000000000000000e+02
1.902000000000000000e+04	1.500000000000000000e+01	5.895000000000000000e+02	3.885000000000000000e+02
1.902100000000000000e+04	1.500000000000000000e+01	5.875000000000000000e+02	3.880000000000000000e+02
1.902200000000000000e+04	1.500000000000000000e+01	5.855000000000000000e+02	3.870000000000000000e+02
1.902300000000000000e+04	1.500000000000000000e+01	5.835000000000000000e+02	3.855000000000000000e+02
1.902400000000000000e+04	1.500000000000000000e+01	5.815000000000000000e+02	3.840000000000000000e+02
1.902500000000000000e+04	1.500000000000000000e+01	5.795000000000000000e+02	3.810000000000000000e+02
1.902600000000000000e+04	1.500000000000000000e+01	5.785000000000000000e+02	3.815000000000000000e+02
1.902700000000000000e+04	1.500000000000000000e+01	5.765000000000000000e+02	3.815000000000000000e+02
1.902800000000000000e+04	1.500000000000000000e+01	5.740000000000000000e+02	3.800000000000000000e+02
1.902900000000000000e+04	1.500000000000000000e+01	5.720000000000000000e+02	3.760000000000000000e+02
1.903000000000000000e+04	1.500000000000000000e+01	5.705000000000000000e+02	3.725000000000000000e+02
1.903100000000000000e+04	1.500000000000000000e+01	5.690000000000000000e+02	3.730000000000000000e+02
1.903200000000000000e+04	1.500000000000000000e+01	5.675000000000000000e+02	3.730000000000000000e+02
1.903300000000000000e+04	1.500000000000000000e+01	5.665000000000000000e+02	3.730000000000000000e+02
1.903400000000000000e+04	1.500000000000000000e+01	5.655000000000000000e+02	3.725000000000000000e+02
1.903500000000000000e+04	1.500000000000000000e+01	5.645000000000000000e+02	3.720000000000000000e+02
1.903600000000000000e+04	1.500000000000000000e+01	5.640000000000000000e+02	3.710000000000000000e+02
1.903700000000000000e+04	1.500000000000000000e+01	5.630000000000000000e+02	3.700000000000000000e+02
1.903800000000000000e+04	1.500000000000000000e+01	5.625000000000000000e+02	3.685000000000000000e+02
1.903900000000000000e+04	1.500000000000000000e+01	5.615000000000000000e+02	3.670000000000000000e+02
1.904000000000000000e+04	1.500000000000000000e+01	5.605000000000000000e+02	3.660000000000000000e+02
1.904100000000000000e+04	1.500000000000000000e+01	5.600000000000000000e+02	3.660000000000000000e+02
1.904200000000000000e+04	1.500000000000000000e+01	5.590000000000000000e+02	3.650000000000000000e+02
1.904300000000000000e+04	1.500000000000000000e+01	5.585000000000000000e+02	3.625000000000000000e+02
1.904400000000000000e+04	1.500000000000000000e+01	5.580000000000000000e+02	3.585000000000000000e+02
1.904500000000000000e+04	1.500000000000000000e+01	5.570000000000000000e+02	3.560000000000000000e+02
1.904600000000000000e+04	1.500000000000000000e+01	5.560000000000000000e+02	3.560000000000000000e+02
1.904700000000000000e+04	1.500000000000000000e+01	5.545000000000000000e+02	3.560000000000000000e+02
1.904800000000000000e+04	1.500000000000000000e+01	5.535000000000000000e+02	3.555000000000000000e+02
1.904900000000000000e+04	1.500000000000000000e+01	5.520000000000000000e+02	3.550000000000000000e+02
1.905000000000000000e+04	1.500000000000000000e+01	5.505000000000000000e+02	3.540000000000000000e+02
1.905100000000000000e+04	1.500000000000000000e+01	5.485000000000000000e+02	3.530000000000000000e+02
1.905200000000000000e+04	1.500000000000000000e+01	5.470000000000000000e+02	3.515000000000000000e+02
1.905300000000000000e+04	1.500000000000000000e+01	5.455000000000000000e+02	3.495000000000000000e+02
1.905400000000000000e+04	1.500000000000000000e+01	5.435000000000000000e+02	3.475000000000000000e+02
1.905500000000000000e+04	1.500000000000000000e+01	5.415000000000000000e+02	3.480000000000000000e+02
1.905600000000000000e+04	1.500000000000000000e+01	5.395000000000000000e+02	3.480000000000000000e+02
1.905700000000000000e+04	1.500000000000000000e+01	5.375000000000000000e+02	3.465000000000000000e+02
1.905800000000000000e+04	1.500000000000000000e+01	5.360000000000000000e+02	3.435000000000000000e+02
1.905900000000000000e+04	1.500000000000000000e+01	5.345000000000000000e+02	3.400000000000000000e+02
1.906000000000000000e+04	1.500000000000000000e+01	5.330000000000000000e+02	3.405000000000000000e+02
1.906100000000000000e+04	1.500000000000000000e+01	5.320000000000000000e+02	3.405000000000000000e+02
1.906200000000000000e+04	1.500000000000000000e+01	5.315000000000000000e+02	3.405000000000000000e+02
1.906300000000000000e+04	1.500000000000000000e+01	5.300000000000000000e+02	3.400000000000000000e+02
1.906400000000000000e+04	1.500000000000000000e+01	5.290000000000000000e+02	3.395000000000000000e+02
1.906500000000000000e+04	1.500000000000000000e+01	5.275000000000000000e+02	3.385000000000000000e+02
1.906600000000000000e+04	1.500000000000000000e+01	5.265000000000000000e+02	3.375000000000000000e+02
1.906700000000000000e+04	1.500000000000000000e+01	5.245000000000000000e+02	3.365000000000000000e+02
1.906800000000000000e+04	1.500000000000000000e+01	5.230000000000000000e+02	3.345000000000000000e+02
1.906900000000000000e+04	1.500000000000000000e+01	5.215000000000000000e+02	3.345000000000000000e+02
1.907000000000000000e+04	1.500000000000000000e+01	5.200000000000000000e+02	3.350000000000000000e+02
1.907100000000000000e+04	1.500000000000000000e+01	5.185000000000000000e+02	3.335000000000000000e+02
1.907200000000000000e+04	1.500000000000000000e+01	5.170000000000000000e+02	3.310000000000000000e+02
1.907300000000000000e+04	1.500000000000000000e+01	5.155000000000000000e+02	3.280000000000000000e+02
1.907400000000000000e+04	1.500000000000000000e+01	5.145000000000000000e+02	3.260000000000000000e+02
1.907500000000000000e+04	1.500000000000000000e+01	5.130000000000000000e+02	3.265000000000000000e+02
1.907600000000000000e+04	1.500000000000000000e+01	5.115000000000000000e+02	3.260000000000000000e+02
1.907700000000000000e+04	1.500000000000000000e+01	5.100000000000000000e+02	3.260000000000000000e+02
1.907800000000000000e+04	1.500000000000000000e+01	5.085000000000000000e+02	3.250000000000000000e+02
1.907900000000000000e+04	1.500000000000000000e+01	5.065000000000000000e+02	3.245000000000000000e+02
1.908000000000000000e+04	1.500000000000000000e+01	5.050000000000000000e+02	3.230000000000000000e+02
1.908100000000000000e+04	1.500000000000000000e+01	5.030000000000000000e+02	3.215000000000000000e+02
1.908200000000000000e+04	1.500000000000000000e+01	5.015000000000000000e+02	3.200000000000000000e+02
1.908300000000000000e+04	1.500000000000000000e+01	5.010000000000000000e+02	3.195000000000000000e+02
1.908400000000000000e+04	1.500000000000000000e+01	5.005000000000000000e+02	3.205000000000000000e+02
1.908500000000000000e+04	1.500000000000000000e+01	4.980000000000000000e+02	3.195000000000000000e+02
1.908600000000000000e+04	1.500000000000000000e+01	4.955000000000000000e+02	3.175000000000000000e+02
1.908700000000000000e+04	1.500000000000000000e+01	4.945000000000000000e+02	3.145000000000000000e+02
1.908800000000000000e+04	1.500000000000000000e+01	4.935000000000000000e+02	3.150000000000000000e+02
1.908900000000000000e+04	1.500000000000000000e+01	4.930000000000000000e+02	3.150000000000000000e+02
1.909000000000000000e+04	1.500000000000000000e+01	4.920000000000000000e+02	3.150000000000000000e+02
1.909100000000000000e+04	1.500000000000000000e+01	4.915000000000000000e+02	3.145000000000000000e+02
1.909200000000000000e+04	1.500000000000000000e+01	4.905000000000000000e+02	3.140000000000000000e+02
1.909300000000000000e+04	1.500000000000000000e+01	4.900000000000000000e+02	3.130000000000000000e+02
1.909400000000000000e+04	1.500000000000000000e+01	4.890000000000000000e+02	3.120000000000000000e+02
1.909500000000000000e+04	1.500000000000000000e+01	4.875000000000000000e+02	3.110000000000000000e+02
1.909600000000000000e+04	1.500000000000000000e+01	4.865000000000000000e+02	3.095000000000000000e+02
1.909700000000000000e+04	1.500000000000000000e+01	4.850000000000000000e+02	3.090000000000000000e+02
1.909800000000000000e+04	1.500000000000000000e+01	4.845000000000000000e+02	3.090000000000000000e+02
1.909900000000000000e+04	1.500000000000000000e+01	4.840000000000000000e+02	3.090000000000000000e+02
1.910000000000000000e+04	1.500000000000000000e+01	4.835000000000000000e+02	3.070000000000000000e+02
1.910100000000000000e+04	1.500000000000000000e+01	4.830000000000000000e+02	3.045000000000000000e+02
1.910200000000000000e+04	1.500000000000000000e+01	4.820000000000000000e+02	3.025000000000000000e+02
1.910300000000000000e+04	1.500000000000000000e+01	4.815000000000000000e+02	3.020000000000000000e+02
1.910400000000000000e+04	1.500000000000000000e+01	4.805000000000000000e+02	3.020000000000000000e+02
1.910500000000000000e+04	1.500000000000000000e+01	4.800000000000000000e+02	3.020000000000000000e+02
1.910600000000000000e+04	1.500000000000000000e+01	4.790000000000000000e+02	3.015000000000000000e+02
1.910700000000000000e+04	1.500000000000000000e+01	4.775000000000000000e+02	3.010000000000000000e+02
1.910800000000000000e+04	1.500000000000000000e+01	4.765000000000000000e+02	3.005000000000000000e+02
1.910900000000000000e+04	1.500000000000000000e+01	4.755000000000000000e+02	2.995000000000000000e+02
1.911000000000000000e+04	1.500000000000000000e+01	4.745000000000000000e+02	2.980000000000000000e+02
1.911100000000000000e+04	1.500000000000000000e+01	4.735000000000000000e+02	2.975000000000000000e+02
1.911200000000000000e+04	1.500000000000000000e+01	4.725000000000000000e+02	2.975000000000000000e+02
1.911300000000000000e+04	1.500000000000000000e+01	4.715000000000000000e+02	2.980000000000000000e+02
1.911400000000000000e+04	1.500000000000000000e+01	4.705000000000000000e+02	2.965000000000000000e+02
1.911500000000000000e+04	1.500000000000000000e+01	4.695000000000000000e+02	2.945000000000000000e+02
1.911600000000000000e+04	1.500000000000000000e+01	4.685000000000000000e+02	2.930000000000000000e+02
1.911700000000000000e+04	1.500000000000000000e+01	4.680000000000000000e+02	2.930000000000000000e+02
1.911800000000000000e+04	1.500000000000000000e+01	4.675000000000000000e+02	2.930000000000000000e+02
1.911900000000000000e+04	1.500000000000000000e+01	4.665000000000000000e+02	2.930000000000000000e+02
1.912000000000000000e+04	1.500000000000000000e+01	4.660000000000000000e+02	2.930000000000000000e+02
1.912100000000000000e+04	1.500000000000000000e+01	4.655000000000000000e+02	2.925000000000000000e+02
1.912200000000000000e+04	1.500000000000000000e+01	4.645000000000000000e+02	2.915000000000000000e+02
1.912300000000000000e+04	1.500000000000000000e+01	4.640000000000000000e+02	2.910000000000000000e+02
1.912400000000000000e+04	1.500000000000000000e+01	4.630000000000000000e+02	2.900000000000000000e+02
1.912500000000000000e+04	1.500000000000000000e+01	4.620000000000000000e+02	2.890000000000000000e+02
1.912600000000000000e+04	1.500000000000000000e+01	4.615000000000000000e+02	2.890000000000000000e+02
1.912700000000000000e+04	1.500000000000000000e+01	4.605000000000000000e+02	2.890000000000000000e+02
1.912800000000000000e+04	1.500000000000000000e+01	4.600000000000000000e+02	2.885000000000000000e+02
1.912900000000000000e+04	1.500000000000000000e+01	4.595000000000000000e+02	2.865000000000000000e+02
1.913000000000000000e+04	1.500000000000000000e+01	4.590000000000000000e+02	2.840000000000000000e+02
1.913100000000000000e+04	1.500000000000000000e+01	4.580000000000000000e+02	2.835000000000000000e+02
1.913200000000000000e+04	1.500000000000000000e+01	4.575000000000000000e+02	2.835000000000000000e+02
1.913300000000000000e+04	1.500000000000000000e+01	4.570000000000000000e+02	2.830000000000000000e+02
1.913400000000000000e+04	1.500000000000000000e+01	4.560000000000000000e+02	2.830000000000000000e+02
1.913500000000000000e+04	1.500000000000000000e+01	4.555000000000000000e+02	2.825000000000000000e+02
1.913600000000000000e+04	1.500000000000000000e+01	4.545000000000000000e+02	2.820000000000000000e+02
1.913700000000000000e+04	1.500000000000000000e+01	4.540000000000000000e+02	2.815000000000000000e+02
1.913800000000000000e+04	1.500000000000000000e+01	4.530000000000000000e+02	2.805000000000000000e+02
1.913900000000000000e+04	1.500000000000000000e+01	4.520000000000000000e+02	2.790000000000000000e+02
1.914000000000000000e+04	1.500000000000000000e+01	4.515000000000000000e+02	2.785000000000000000e+02
1.914100000000000000e+04	1.500000000000000000e+01	4.505000000000000000e+02	2.795000000000000000e+02
1.914200000000000000e+04	1.500000000000000000e+01	4.495000000000000000e+02	2.790000000000000000e+02
1.914300000000000000e+04	1.500000000000000000e+01	4.485000000000000000e+02	2.775000000000000000e+02
1.914400000000000000e+04	1.500000000000000000e+01	4.480000000000000000e+02	2.750000000000000000e+02
1.914500000000000000e+04	1.500000000000000000e+01	4.470000000000000000e+02	2.750000000000000000e+02
1.914600000000000000e+04	1.500000000000000000e+01	4.465000000000000000e+02	2.750000000000000000e+02
1.914700000000000000e+04	1.500000000000000000e+01	4.460000000000000000e+02	2.750000000000000000e+02
1.914800000000000000e+04	1.500000000000000000e+01	4.450000000000000000e+02	2.750000000000000000e+02
1.914900000000000000e+04	1.500000000000000000e+01	4.445000000000000000e+02	2.745000000000000000e+02
1.915000000000000000e+04	1.500000000000000000e+01	4.440000000000000000e+02	2.740000000000000000e+02
1.915100000000000000e+04	1.500000000000000000e+01	4.435000000000000000e+02	2.735000000000000000e+02
1.915200000000000000e+04	1.500000000000000000e+01	4.430000000000000000e+02	2.725000000000000000e+02
1.915300000000000000e+04	1.500000000000000000e+01	4.430000000000000000e+02	2.710000000000000000e+02
1.915400000000000000e+04	1.500000000000000000e+01	4.425000000000000000e+02	2.710000000000000000e+02
1.915500000000000000e+04	1.500000000000000000e+01	4.420000000000000000e+02	2.715000000000000000e+02
1.915600000000000000e+04	1.500000000000000000e+01	4.415000000000000000e+02	2.715000000000000000e+02
1.915700000000000000e+04	1.500000000000000000e+01	4.410000000000000000e+02	2.705000000000000000e+02
1.915800000000000000e+04	1.500000000000000000e+01	4.410000000000000000e+02	2.685000000000000000e+02
1.915900000000000000e+04	1.500000000000000000e+01	4.400000000000000000e+02	2.665000000000000000e+02
1.916000000000000000e+04	1.500000000000000000e+01	4.395000000000000000e+02	2.665000000000000000e+02
1.916100000000000000e+04	1.500000000000000000e+01	4.390000000000000000e+02	2.665000000000000000e+02
1.916200000000000000e+04	1.500000000000000000e+01	4.385000000000000000e+02	2.665000000000000000e+02
1.916300000000000000e+04	1.500000000000000000e+01	4.380000000000000000e+02	2.665000000000000000e+02
1.916400000000000000e+04	1.500000000000000000e+01	4.380000000000000000e+02	2.665000000000000000e+02
1.916500000000000000e+04	1.500000000000000000e+01	4.380000000000000000e+02	2.675000000000000000e+02
1.916600000000000000e+04	1.500000000000000000e+01	4.380000000000000000e+02	2.675000000000000000e+02
1.916700000000000000e+04	1.500000000000000000e+01	4.380000000000000000e+02	2.670000000000000000e+02
1.916800000000000000e+04	1.500000000000000000e+01	4.375000000000000000e+02	2.665000000000000000e+02
1.916900000000000000e+04	1.500000000000000000e+01	4.365000000000000000e+02	2.660000000000000000e+02
1.917000000000000000e+04	1.500000000000000000e+01	4.355000000000000000e+02	2.645000000000000000e+02
1.917100000000000000e+04	1.500000000000000000e+01	4.340000000000000000e+02	2.640000000000000000e+02
1.917200000000000000e+04	1.500000000000000000e+01	4.330000000000000000e+02	2.645000000000000000e+02
1.917300000000000000e+04	1.500000000000000000e+01	4.325000000000000000e+02	2.645000000000000000e+02
1.917400000000000000e+04	1.500000000000000000e+01	4.330000000000000000e+02	2.650000000000000000e+02
1.917500000000000000e+04	1.500000000000000000e+01	4.335000000000000000e+02	2.645000000000000000e+02
1.917600000000000000e+04	1.500000000000000000e+01	4.340000000000000000e+02	2.640000000000000000e+02
1.917700000000000000e+04	1.500000000000000000e+01	4.345000000000000000e+02	2.640000000000000000e+02
